current,voltage,capacity
1299.8,4.1207,1935.4
1299.8,4.1207,1935.4
1299.8,4.1207,1935.5
1299.8,4.1207,1935.5
1299.8,4.1207,1935.5
1299.8,4.1207,1935.6
1299.8,4.1207,1935.6
1299.8,4.1207,1935.7
1299.8,4.1207,1935.7
1299.8,4.1207,1935.7
1299.8,4.121,1935.8
1299.8,4.121,1935.8
1299.8,4.121,1935.8
1299.8,4.121,1935.9
1299.8,4.121,1935.9
1299.8,4.121,1935.9
1299.8,4.121,1936
1299.8,4.121,1936
1299.8,4.121,1936.1
1299.8,4.121,1936.1
1299.8,4.121,1936.1
1299.8,4.121,1936.2
1299.8,4.121,1936.2
1299.8,4.121,1936.2
1299.8,4.121,1936.3
1299.8,4.121,1936.3
1299.8,4.121,1936.3
1299.8,4.121,1936.4
1299.8,4.121,1936.4
1299.8,4.121,1936.4
1299.8,4.121,1936.5
1299.8,4.121,1936.5
1299.8,4.121,1936.6
1299.8,4.121,1936.6
1299.8,4.1214,1936.6
1299.8,4.1214,1936.7
1299.8,4.1214,1936.7
1299.8,4.1214,1936.7
1299.8,4.1214,1936.8
1299.8,4.1214,1936.8
1299.8,4.1214,1936.8
1299.8,4.1214,1936.9
1299.8,4.1214,1936.9
1299.8,4.1214,1937
1299.8,4.1214,1937
1299.8,4.1214,1937
1299.8,4.1214,1937.1
1299.8,4.1214,1937.1
1299.8,4.1214,1937.1
1299.8,4.1214,1937.2
1299.8,4.1214,1937.2
1299.8,4.1214,1937.2
1299.8,4.1214,1937.3
1299.8,4.1214,1937.3
1299.8,4.1214,1937.4
1299.8,4.1214,1937.4
1299.8,4.1217,1937.4
1299.8,4.1217,1937.5
1299.8,4.1217,1937.5
1299.8,4.1217,1937.5
1299.8,4.1217,1937.6
1299.8,4.1217,1937.6
1299.8,4.1217,1937.6
1299.8,4.1217,1937.7
1299.8,4.1217,1937.7
1299.8,4.1217,1937.7
1299.8,4.1217,1937.8
1299.8,4.1217,1937.8
1299.8,4.1217,1937.9
1299.8,4.1217,1937.9
1299.8,4.1217,1937.9
1299.8,4.1217,1938
1299.8,4.1217,1938
1299.8,4.1217,1938
1299.8,4.1217,1938.1
1299.8,4.1217,1938.1
1299.8,4.1217,1938.1
1299.8,4.1217,1938.2
1299.8,4.1217,1938.2
1299.8,4.1217,1938.3
1299.8,4.1217,1938.3
1299.8,4.1217,1938.3
1299.8,4.1217,1938.4
1299.8,4.122,1938.4
1299.8,4.122,1938.4
1299.8,4.122,1938.5
1299.8,4.122,1938.5
1299.8,4.122,1938.5
1299.8,4.122,1938.6
1299.8,4.122,1938.6
1299.8,4.122,1938.6
1299.8,4.122,1938.7
1299.8,4.122,1938.7
1299.8,4.122,1938.8
1299.8,4.122,1938.8
1299.8,4.122,1938.8
1299.8,4.122,1938.9
1299.8,4.122,1938.9
1299.8,4.122,1938.9
1299.8,4.122,1939
1299.8,4.122,1939
1299.8,4.122,1939
1299.8,4.122,1939.1
1299.8,4.122,1939.1
1299.8,4.122,1939.2
1299.8,4.122,1939.2
1299.8,4.122,1939.2
1299.8,4.122,1939.3
1299.8,4.122,1939.3
1299.8,4.122,1939.3
1299.8,4.122,1939.4
1299.8,4.122,1939.4
1299.8,4.122,1939.4
1299.8,4.122,1939.5
1299.8,4.122,1939.5
1299.8,4.122,1939.6
1299.8,4.1223,1939.6
1299.8,4.1223,1939.6
1299.8,4.1223,1939.7
1299.8,4.1223,1939.7
1299.8,4.1223,1939.7
1299.8,4.1223,1939.8
1299.8,4.1223,1939.8
1299.8,4.1223,1939.8
1299.8,4.1223,1939.9
1299.8,4.1223,1939.9
1299.8,4.1223,1939.9
1299.8,4.1223,1940
1299.8,4.1223,1940
1299.8,4.1223,1940.1
1299.8,4.1223,1940.1
1299.8,4.1223,1940.1
1299.8,4.1223,1940.2
1299.8,4.1223,1940.2
1299.8,4.1223,1940.2
1299.8,4.1223,1940.3
1299.8,4.1223,1940.3
1299.8,4.1223,1940.3
1299.8,4.1223,1940.4
1299.8,4.1223,1940.4
1299.8,4.1226,1940.5
1299.8,4.1226,1940.5
1299.8,4.1226,1940.5
1299.8,4.1226,1940.6
1299.8,4.1226,1940.6
1299.8,4.1226,1940.6
1299.8,4.1226,1940.7
1299.8,4.1226,1940.7
1299.8,4.1226,1940.7
1299.8,4.1226,1940.8
1299.8,4.1226,1940.8
1299.8,4.1226,1940.9
1299.8,4.1226,1940.9
1299.8,4.1226,1940.9
1299.8,4.1226,1941
1299.8,4.1226,1941
1299.8,4.1226,1941
1299.8,4.1226,1941.1
1299.8,4.1226,1941.1
1299.8,4.1226,1941.1
1299.8,4.1226,1941.2
1299.8,4.1226,1941.2
1299.8,4.1226,1941.2
1299.8,4.1226,1941.3
1299.8,4.1229,1941.3
1299.8,4.1229,1941.4
1299.8,4.1229,1941.4
1299.8,4.1229,1941.4
1299.8,4.1229,1941.5
1299.8,4.1229,1941.5
1299.8,4.1229,1941.5
1299.8,4.1229,1941.6
1299.8,4.1229,1941.6
1299.8,4.1229,1941.6
1299.8,4.1229,1941.7
1299.8,4.1229,1941.7
1299.8,4.1229,1941.8
1299.8,4.1229,1941.8
1299.8,4.1229,1941.8
1299.8,4.1229,1941.9
1299.8,4.1229,1941.9
1299.8,4.1229,1941.9
1299.8,4.1229,1942
1299.8,4.1229,1942
1299.8,4.1229,1942
1299.8,4.1229,1942.1
1299.8,4.1229,1942.1
1299.8,4.1229,1942.1
1299.8,4.1229,1942.2
1299.8,4.1229,1942.2
1299.8,4.1229,1942.3
1299.8,4.1229,1942.3
1299.8,4.1235,1942.3
1299.8,4.1235,1942.4
1299.8,4.1235,1942.4
1299.8,4.1235,1942.4
1299.8,4.1235,1942.5
1299.8,4.1235,1942.5
1299.8,4.1235,1942.5
1299.8,4.1235,1942.6
1299.8,4.1235,1942.6
1299.8,4.1235,1942.7
1299.8,4.1235,1942.7
1299.8,4.1235,1942.7
1299.8,4.1235,1942.8
1299.8,4.1235,1942.8
1299.8,4.1235,1942.8
1299.8,4.1235,1942.9
1299.8,4.1235,1942.9
1299.8,4.1235,1942.9
1299.8,4.1235,1943
1299.8,4.1235,1943
1299.8,4.1235,1943.1
1299.8,4.1235,1943.1
1299.8,4.1235,1943.1
1299.8,4.1235,1943.2
1299.8,4.1235,1943.2
1299.8,4.1235,1943.2
1299.8,4.1235,1943.3
1299.8,4.1238,1943.3
1299.8,4.1238,1943.3
1299.8,4.1238,1943.4
1299.8,4.1238,1943.4
1299.8,4.1238,1943.4
1299.8,4.1238,1943.5
1299.8,4.1238,1943.5
1299.8,4.1238,1943.6
1299.8,4.1238,1943.6
1299.8,4.1238,1943.6
1299.8,4.1238,1943.7
1299.8,4.1238,1943.7
1299.8,4.1238,1943.7
1299.8,4.1238,1943.8
1299.8,4.1238,1943.8
1299.8,4.1238,1943.8
1299.8,4.1238,1943.9
1299.8,4.1238,1943.9
1299.8,4.1238,1944
1299.8,4.1238,1944
1299.8,4.1238,1944
1299.8,4.1238,1944.1
1299.8,4.1238,1944.1
1299.8,4.1238,1944.1
1299.8,4.1238,1944.2
1299.8,4.1238,1944.2
1299.8,4.1238,1944.2
1299.8,4.1238,1944.3
1299.8,4.1241,1944.3
1299.8,4.1241,1944.4
1299.8,4.1241,1944.4
1299.8,4.1241,1944.4
1299.8,4.1241,1944.5
1299.8,4.1241,1944.5
1299.8,4.1241,1944.5
1299.8,4.1241,1944.6
1299.8,4.1241,1944.6
1299.8,4.1241,1944.6
1299.8,4.1241,1944.7
1299.8,4.1241,1944.7
1299.8,4.1241,1944.7
1299.8,4.1241,1944.8
1299.8,4.1241,1944.8
1299.8,4.1241,1944.9
1299.8,4.1241,1944.9
1299.8,4.1241,1944.9
1299.8,4.1241,1945
1299.8,4.1241,1945
1299.8,4.1241,1945
1299.8,4.1241,1945.1
1299.8,4.1241,1945.1
1299.8,4.1241,1945.1
1299.8,4.1241,1945.2
1299.8,4.1241,1945.2
1299.8,4.1241,1945.3
1299.8,4.1245,1945.3
1299.8,4.1245,1945.3
1299.8,4.1245,1945.4
1299.8,4.1245,1945.4
1299.8,4.1245,1945.4
1299.8,4.1245,1945.5
1299.8,4.1245,1945.5
1299.8,4.1245,1945.5
1299.8,4.1245,1945.6
1299.8,4.1245,1945.6
1299.8,4.1245,1945.6
1299.8,4.1245,1945.7
1299.8,4.1245,1945.7
1299.8,4.1245,1945.8
1299.8,4.1245,1945.8
1299.8,4.1245,1945.8
1299.8,4.1245,1945.9
1299.8,4.1248,1945.9
1299.8,4.1245,1945.9
1299.8,4.1248,1946
1299.8,4.1248,1946
1299.8,4.1248,1946
1299.8,4.1248,1946.1
1299.8,4.1248,1946.1
1299.8,4.1248,1946.2
1299.8,4.1248,1946.2
1299.8,4.1248,1946.2
1299.8,4.1248,1946.3
1299.8,4.1248,1946.3
1299.8,4.1248,1946.3
1299.8,4.1248,1946.4
1299.8,4.1248,1946.4
1299.8,4.1248,1946.4
1299.8,4.1248,1946.5
1299.8,4.1248,1946.5
1299.8,4.1248,1946.6
1299.8,4.1248,1946.6
1299.8,4.1248,1946.6
1299.8,4.1248,1946.7
1299.8,4.1248,1946.7
1299.8,4.1248,1946.7
1299.8,4.1248,1946.8
1299.8,4.1248,1946.8
1299.8,4.1248,1946.8
1299.8,4.1248,1946.9
1299.8,4.1248,1946.9
1299.8,4.1248,1946.9
1299.8,4.1248,1947
1299.8,4.1251,1947
1299.8,4.1251,1947.1
1299.8,4.1251,1947.1
1299.8,4.1251,1947.1
1299.8,4.1251,1947.2
1299.8,4.1251,1947.2
1299.8,4.1251,1947.2
1299.8,4.1251,1947.3
1299.8,4.1251,1947.3
1299.8,4.1251,1947.3
1299.8,4.1251,1947.4
1299.8,4.1251,1947.4
1299.8,4.1251,1947.5
1299.8,4.1251,1947.5
1299.8,4.1251,1947.5
1299.8,4.1251,1947.6
1299.8,4.1251,1947.6
1299.8,4.1251,1947.6
1299.8,4.1251,1947.7
1299.8,4.1251,1947.7
1299.8,4.1251,1947.7
1299.8,4.1251,1947.8
1299.8,4.1251,1947.8
1299.8,4.1251,1947.9
1299.8,4.1251,1947.9
1299.8,4.1251,1947.9
1299.8,4.1251,1948
1299.8,4.1251,1948
1299.8,4.1254,1948
1299.8,4.1254,1948.1
1299.8,4.1254,1948.1
1299.8,4.1254,1948.1
1299.8,4.1254,1948.2
1299.8,4.1254,1948.2
1299.8,4.1254,1948.2
1299.8,4.1254,1948.3
1299.8,4.1254,1948.3
1299.8,4.1254,1948.4
1299.8,4.1254,1948.4
1299.8,4.1254,1948.4
1299.8,4.1254,1948.5
1299.8,4.1254,1948.5
1299.8,4.1254,1948.5
1299.8,4.1254,1948.6
1299.8,4.1254,1948.6
1299.8,4.1254,1948.6
1299.8,4.1254,1948.7
1299.8,4.1254,1948.7
1299.8,4.1254,1948.8
1299.8,4.1254,1948.8
1299.8,4.1254,1948.8
1299.8,4.1254,1948.9
1299.8,4.1254,1948.9
1299.8,4.1254,1948.9
1299.8,4.1254,1949
1299.8,4.1254,1949
1299.8,4.1254,1949
1299.8,4.1254,1949.1
1299.8,4.1254,1949.1
1299.8,4.1254,1949.1
1299.8,4.1254,1949.2
1299.8,4.1257,1949.2
1299.8,4.1257,1949.3
1299.8,4.1257,1949.3
1299.8,4.1257,1949.3
1299.8,4.1257,1949.4
1299.8,4.1257,1949.4
1299.8,4.1257,1949.4
1299.8,4.1257,1949.5
1299.8,4.1257,1949.5
1299.8,4.1257,1949.5
1299.8,4.1257,1949.6
1299.8,4.1257,1949.6
1299.8,4.1257,1949.7
1299.8,4.1257,1949.7
1299.8,4.1257,1949.7
1299.8,4.1257,1949.8
1299.8,4.1257,1949.8
1299.8,4.1257,1949.8
1299.8,4.1257,1949.9
1299.8,4.1257,1949.9
1299.8,4.1257,1949.9
1299.8,4.1257,1950
1299.8,4.1257,1950
1299.8,4.1257,1950.1
1299.8,4.126,1950.1
1299.8,4.126,1950.1
1299.8,4.126,1950.2
1299.8,4.126,1950.2
1299.8,4.126,1950.2
1299.8,4.126,1950.3
1299.8,4.126,1950.3
1299.8,4.126,1950.3
1299.8,4.126,1950.4
1299.8,4.126,1950.4
1299.8,4.126,1950.4
1299.8,4.126,1950.5
1299.8,4.126,1950.5
1299.8,4.126,1950.6
1299.8,4.126,1950.6
1299.8,4.126,1950.6
1299.8,4.126,1950.7
1299.8,4.126,1950.7
1299.8,4.126,1950.7
1299.8,4.126,1950.8
1299.8,4.126,1950.8
1299.8,4.126,1950.8
1299.8,4.126,1950.9
1299.8,4.126,1950.9
1299.8,4.126,1951
1299.8,4.126,1951
1299.8,4.126,1951
1299.8,4.1263,1951.1
1299.8,4.1263,1951.1
1299.8,4.1263,1951.1
1299.8,4.1263,1951.2
1299.8,4.1263,1951.2
1299.8,4.1263,1951.2
1299.8,4.1263,1951.3
1299.8,4.1263,1951.3
1299.8,4.1263,1951.4
1299.8,4.1263,1951.4
1299.8,4.1263,1951.4
1299.8,4.1263,1951.5
1299.8,4.1263,1951.5
1299.8,4.1263,1951.5
1299.8,4.1263,1951.6
1299.8,4.1263,1951.6
1299.8,4.1263,1951.6
1299.8,4.1263,1951.7
1299.8,4.1263,1951.7
1299.8,4.1263,1951.7
1299.8,4.1263,1951.8
1299.8,4.1263,1951.8
1299.8,4.1263,1951.9
1299.8,4.1263,1951.9
1299.8,4.1263,1951.9
1299.8,4.1263,1952
1299.8,4.1263,1952
1299.8,4.1263,1952
1299.8,4.1263,1952.1
1299.8,4.1263,1952.1
1299.8,4.1263,1952.1
1299.8,4.1263,1952.2
1299.8,4.1263,1952.2
1299.8,4.1263,1952.3
1299.8,4.1263,1952.3
1299.8,4.1266,1952.3
1299.8,4.1266,1952.4
1299.8,4.1266,1952.4
1299.8,4.1266,1952.4
1299.8,4.1266,1952.5
1299.8,4.1266,1952.5
1299.8,4.1266,1952.5
1299.8,4.1266,1952.6
1299.8,4.1266,1952.6
1299.8,4.1266,1952.6
1299.8,4.1266,1952.7
1299.8,4.1266,1952.7
1299.8,4.1266,1952.8
1299.8,4.1266,1952.8
1299.8,4.1266,1952.8
1299.8,4.1266,1952.9
1299.8,4.1266,1952.9
1299.8,4.1266,1952.9
1299.8,4.1266,1953
1299.8,4.1266,1953
1299.8,4.1266,1953
1299.8,4.1269,1953.1
1299.8,4.1269,1953.1
1299.8,4.1269,1953.2
1299.8,4.1269,1953.2
1299.8,4.1269,1953.2
1299.8,4.1269,1953.3
1299.8,4.1269,1953.3
1299.8,4.1269,1953.3
1299.8,4.1269,1953.4
1299.8,4.1269,1953.4
1299.8,4.1269,1953.4
1299.8,4.1269,1953.5
1299.8,4.1269,1953.5
1299.8,4.1269,1953.6
1299.8,4.1269,1953.6
1299.8,4.1269,1953.6
1299.8,4.1269,1953.7
1299.8,4.1269,1953.7
1299.8,4.1269,1953.7
1299.8,4.1269,1953.8
1299.8,4.1269,1953.8
1299.8,4.1269,1953.8
1299.8,4.1272,1953.9
1299.8,4.1272,1953.9
1299.8,4.1272,1953.9
1299.8,4.1272,1954
1299.8,4.1272,1954
1299.8,4.1272,1954.1
1299.8,4.1272,1954.1
1299.8,4.1272,1954.1
1299.8,4.1272,1954.2
1299.8,4.1272,1954.2
1299.8,4.1272,1954.2
1299.8,4.1272,1954.3
1299.8,4.1272,1954.3
1299.8,4.1272,1954.3
1299.8,4.1272,1954.4
1299.8,4.1272,1954.4
1299.8,4.1272,1954.5
1299.8,4.1272,1954.5
1299.8,4.1272,1954.5
1299.8,4.1272,1954.6
1299.8,4.1272,1954.6
1299.8,4.1272,1954.6
1299.8,4.1272,1954.7
1299.8,4.1272,1954.7
1299.8,4.1272,1954.7
1299.8,4.1272,1954.8
1299.8,4.1272,1954.8
1299.8,4.1272,1954.9
1299.8,4.1276,1954.9
1299.8,4.1276,1954.9
1299.8,4.1276,1955
1299.8,4.1276,1955
1299.8,4.1276,1955
1299.8,4.1276,1955.1
1299.8,4.1276,1955.1
1299.8,4.1276,1955.1
1299.8,4.1276,1955.2
1299.8,4.1276,1955.2
1299.8,4.1276,1955.2
1299.8,4.1276,1955.3
1299.8,4.1276,1955.3
1299.8,4.1276,1955.4
1299.8,4.1276,1955.4
1299.8,4.1276,1955.4
1299.8,4.1276,1955.5
1299.8,4.1276,1955.5
1299.8,4.1276,1955.5
1299.8,4.1276,1955.6
1299.8,4.1276,1955.6
1299.8,4.1276,1955.6
1299.8,4.1276,1955.7
1299.8,4.1276,1955.7
1299.8,4.1276,1955.8
1299.8,4.1276,1955.8
1299.8,4.1276,1955.8
1299.8,4.1276,1955.9
1299.8,4.1279,1955.9
1299.8,4.1279,1955.9
1299.8,4.1279,1956
1299.8,4.1279,1956
1299.8,4.1279,1956
1299.8,4.1279,1956.1
1299.8,4.1279,1956.1
1299.8,4.1279,1956.1
1299.8,4.1279,1956.2
1299.8,4.1279,1956.2
1299.8,4.1279,1956.3
1299.8,4.1279,1956.3
1299.8,4.1279,1956.3
1299.8,4.1279,1956.4
1299.8,4.1279,1956.4
1299.8,4.1279,1956.4
1299.8,4.1279,1956.5
1299.8,4.1279,1956.5
1299.8,4.1279,1956.5
1299.8,4.1279,1956.6
1299.8,4.1279,1956.6
1299.8,4.1279,1956.7
1299.8,4.1279,1956.7
1299.8,4.1279,1956.7
1299.8,4.1279,1956.8
1299.8,4.1279,1956.8
1299.8,4.1279,1956.8
1299.8,4.1282,1956.9
1299.8,4.1282,1956.9
1299.8,4.1282,1956.9
1299.8,4.1282,1957
1299.8,4.1282,1957
1299.8,4.1282,1957.1
1299.8,4.1282,1957.1
1299.8,4.1282,1957.1
1299.8,4.1282,1957.2
1299.8,4.1282,1957.2
1299.8,4.1282,1957.2
1299.8,4.1282,1957.3
1299.8,4.1282,1957.3
1299.8,4.1282,1957.3
1299.8,4.1282,1957.4
1299.8,4.1282,1957.4
1299.8,4.1282,1957.4
1299.8,4.1282,1957.5
1299.8,4.1282,1957.5
1299.8,4.1282,1957.6
1299.8,4.1282,1957.6
1299.8,4.1282,1957.6
1299.8,4.1282,1957.7
1299.8,4.1282,1957.7
1299.8,4.1285,1957.7
1299.8,4.1285,1957.8
1299.8,4.1285,1957.8
1299.8,4.1285,1957.8
1299.8,4.1285,1957.9
1299.8,4.1285,1957.9
1299.8,4.1285,1958
1299.8,4.1285,1958
1299.8,4.1285,1958
1299.8,4.1285,1958.1
1299.8,4.1285,1958.1
1299.8,4.1285,1958.1
1299.8,4.1285,1958.2
1299.8,4.1285,1958.2
1299.8,4.1285,1958.2
1299.8,4.1285,1958.3
1299.8,4.1285,1958.3
1299.8,4.1285,1958.4
1299.8,4.1285,1958.4
1299.8,4.1285,1958.4
1299.8,4.1285,1958.5
1299.8,4.1285,1958.5
1299.8,4.1285,1958.5
1299.8,4.1285,1958.6
1299.8,4.1285,1958.6
1299.8,4.1285,1958.6
1299.8,4.1285,1958.7
1299.8,4.1285,1958.7
1299.8,4.1285,1958.7
1299.8,4.1285,1958.8
1299.8,4.1288,1958.8
1299.8,4.1288,1958.9
1299.8,4.1288,1958.9
1299.8,4.1288,1958.9
1299.8,4.1288,1959
1299.8,4.1288,1959
1299.8,4.1288,1959
1299.8,4.1288,1959.1
1299.8,4.1288,1959.1
1299.8,4.1288,1959.1
1299.8,4.1288,1959.2
1299.8,4.1288,1959.2
1299.8,4.1288,1959.3
1299.8,4.1288,1959.3
1299.8,4.1288,1959.3
1299.8,4.1288,1959.4
1299.8,4.1288,1959.4
1299.8,4.1288,1959.4
1299.8,4.1288,1959.5
1299.8,4.1288,1959.5
1299.8,4.1288,1959.5
1299.8,4.1288,1959.6
1299.8,4.1288,1959.6
1299.8,4.1288,1959.6
1299.8,4.1291,1959.7
1299.8,4.1291,1959.7
1299.8,4.1291,1959.8
1299.8,4.1291,1959.8
1299.8,4.1291,1959.8
1299.8,4.1291,1959.9
1299.8,4.1291,1959.9
1299.8,4.1291,1959.9
1299.8,4.1291,1960
1299.8,4.1291,1960
1299.8,4.1291,1960
1299.8,4.1291,1960.1
1299.8,4.1291,1960.1
1299.8,4.1291,1960.2
1299.8,4.1291,1960.2
1299.8,4.1291,1960.2
1299.8,4.1291,1960.3
1299.8,4.1291,1960.3
1299.8,4.1291,1960.3
1299.8,4.1291,1960.4
1299.8,4.1291,1960.4
1299.8,4.1291,1960.4
1299.8,4.1291,1960.5
1299.8,4.1291,1960.5
1299.8,4.1291,1960.6
1299.8,4.1291,1960.6
1299.8,4.1291,1960.6
1299.8,4.1291,1960.7
1299.8,4.1291,1960.7
1299.8,4.1291,1960.7
1299.8,4.1291,1960.8
1299.8,4.1294,1960.8
1299.8,4.1294,1960.8
1299.8,4.1294,1960.9
1299.8,4.1294,1960.9
1299.8,4.1294,1960.9
1299.8,4.1294,1961
1299.8,4.1294,1961
1299.8,4.1294,1961.1
1299.8,4.1294,1961.1
1299.8,4.1294,1961.1
1299.8,4.1294,1961.2
1299.8,4.1294,1961.2
1299.8,4.1294,1961.2
1299.8,4.1294,1961.3
1299.8,4.1294,1961.3
1299.8,4.1294,1961.3
1299.8,4.1294,1961.4
1299.8,4.1294,1961.4
1299.8,4.1294,1961.5
1299.8,4.1294,1961.5
1299.8,4.1294,1961.5
1299.8,4.1294,1961.6
1299.8,4.1294,1961.6
1299.8,4.1294,1961.6
1299.8,4.1294,1961.7
1299.8,4.1294,1961.7
1299.8,4.1294,1961.7
1299.8,4.1297,1961.8
1299.8,4.1297,1961.8
1299.8,4.1297,1961.9
1299.8,4.1297,1961.9
1299.8,4.1297,1961.9
1299.8,4.1297,1962
1299.8,4.1297,1962
1299.8,4.1297,1962
1299.8,4.1297,1962.1
1299.8,4.1297,1962.1
1299.8,4.1297,1962.1
1299.8,4.1297,1962.2
1299.8,4.1297,1962.2
1299.8,4.1297,1962.2
1299.8,4.1297,1962.3
1299.8,4.1297,1962.3
1299.8,4.1297,1962.4
1299.8,4.1297,1962.4
1299.8,4.1297,1962.4
1299.8,4.1297,1962.5
1299.8,4.1297,1962.5
1299.8,4.1297,1962.5
1299.8,4.1297,1962.6
1299.8,4.13,1962.6
1299.8,4.13,1962.6
1299.8,4.13,1962.7
1299.8,4.13,1962.7
1299.8,4.13,1962.8
1299.8,4.13,1962.8
1299.8,4.13,1962.8
1299.8,4.13,1962.9
1299.8,4.13,1962.9
1299.8,4.13,1962.9
1299.8,4.13,1963
1299.8,4.13,1963
1299.8,4.13,1963
1299.8,4.13,1963.1
1299.8,4.13,1963.1
1299.8,4.13,1963.1
1299.8,4.13,1963.2
1299.8,4.13,1963.2
1299.8,4.13,1963.3
1299.8,4.13,1963.3
1299.8,4.13,1963.3
1299.8,4.13,1963.4
1299.8,4.13,1963.4
1299.8,4.13,1963.4
1299.8,4.13,1963.5
1299.8,4.13,1963.5
1299.8,4.13,1963.5
1299.8,4.13,1963.6
1299.8,4.13,1963.6
1299.8,4.13,1963.7
1299.8,4.13,1963.7
1299.8,4.13,1963.7
1299.8,4.13,1963.8
1299.8,4.13,1963.8
1299.8,4.1307,1963.8
1299.8,4.1307,1963.9
1299.8,4.1307,1963.9
1299.8,4.1307,1963.9
1299.8,4.1307,1964
1299.8,4.1307,1964
1299.8,4.1307,1964.1
1299.8,4.1307,1964.1
1299.8,4.1307,1964.1
1299.8,4.1307,1964.2
1299.8,4.1307,1964.2
1299.8,4.1307,1964.2
1299.8,4.1307,1964.3
1299.8,4.1307,1964.3
1299.8,4.1307,1964.3
1299.8,4.1307,1964.4
1299.8,4.1307,1964.4
1299.8,4.1307,1964.4
1299.8,4.1307,1964.5
1299.8,4.1307,1964.5
1299.8,4.1307,1964.6
1299.8,4.1307,1964.6
1299.8,4.131,1964.6
1299.8,4.131,1964.7
1299.8,4.131,1964.7
1299.8,4.131,1964.7
1299.8,4.131,1964.8
1299.8,4.131,1964.8
1299.8,4.131,1964.8
1299.8,4.131,1964.9
1299.8,4.131,1964.9
1299.8,4.131,1965
1299.8,4.131,1965
1299.8,4.131,1965
1299.8,4.131,1965.1
1299.8,4.131,1965.1
1299.8,4.131,1965.1
1299.8,4.131,1965.2
1299.8,4.131,1965.2
1299.8,4.131,1965.2
1299.8,4.131,1965.3
1299.8,4.131,1965.3
1299.8,4.131,1965.4
1299.8,4.1313,1965.4
1299.8,4.1313,1965.4
1299.8,4.1313,1965.5
1299.8,4.1313,1965.5
1299.8,4.1313,1965.5
1299.8,4.1313,1965.6
1299.8,4.1313,1965.6
1299.8,4.1313,1965.6
1299.8,4.1313,1965.7
1299.8,4.1313,1965.7
1299.8,4.1313,1965.7
1299.8,4.1313,1965.8
1299.8,4.1313,1965.8
1299.8,4.1313,1965.9
1299.8,4.1313,1965.9
1299.8,4.1313,1965.9
1299.8,4.1313,1966
1299.8,4.1313,1966
1299.8,4.1313,1966
1299.8,4.1313,1966.1
1299.8,4.1313,1966.1
1299.8,4.1313,1966.1
1299.8,4.1313,1966.2
1299.8,4.1313,1966.2
1299.8,4.1313,1966.3
1299.8,4.1313,1966.3
1299.8,4.1316,1966.3
1299.8,4.1316,1966.4
1299.8,4.1316,1966.4
1299.8,4.1316,1966.4
1299.8,4.1316,1966.5
1299.8,4.1316,1966.5
1299.8,4.1316,1966.5
1299.8,4.1316,1966.6
1299.8,4.1316,1966.6
1299.8,4.1316,1966.6
1299.8,4.1316,1966.7
1299.8,4.1316,1966.7
1299.8,4.1316,1966.8
1299.8,4.1316,1966.8
1299.8,4.1316,1966.8
1299.8,4.1316,1966.9
1299.8,4.1316,1966.9
1299.8,4.1316,1966.9
1299.8,4.1316,1967
1299.8,4.1316,1967
1299.8,4.1316,1967
1299.8,4.1316,1967.1
1299.8,4.1316,1967.1
1299.8,4.1316,1967.2
1299.8,4.1316,1967.2
1299.8,4.1316,1967.2
1299.8,4.1316,1967.3
1299.8,4.1316,1967.3
1299.8,4.1316,1967.3
1299.8,4.1316,1967.4
1299.8,4.1316,1967.4
1299.8,4.1316,1967.4
1299.8,4.1319,1967.5
1299.8,4.1319,1967.5
1299.8,4.1319,1967.6
1299.8,4.1319,1967.6
1299.8,4.1319,1967.6
1299.8,4.1319,1967.7
1299.8,4.1319,1967.7
1299.8,4.1319,1967.7
1299.8,4.1319,1967.8
1299.8,4.1319,1967.8
1299.8,4.1319,1967.8
1299.8,4.1319,1967.9
1299.8,4.1319,1967.9
1299.8,4.1319,1967.9
1299.8,4.1319,1968
1299.8,4.1319,1968
1299.8,4.1319,1968.1
1299.8,4.1319,1968.1
1299.8,4.1319,1968.1
1299.8,4.1319,1968.2
1299.8,4.1319,1968.2
1299.8,4.1319,1968.2
1299.8,4.1319,1968.3
1299.8,4.1319,1968.3
1299.8,4.1319,1968.3
1299.8,4.1319,1968.4
1299.8,4.1322,1968.4
1299.8,4.1322,1968.5
1299.8,4.1322,1968.5
1299.8,4.1322,1968.5
1299.8,4.1322,1968.6
1299.8,4.1322,1968.6
1299.8,4.1322,1968.6
1299.8,4.1322,1968.7
1299.8,4.1322,1968.7
1299.8,4.1322,1968.7
1299.8,4.1322,1968.8
1299.8,4.1322,1968.8
1299.8,4.1322,1968.9
1299.8,4.1322,1968.9
1299.8,4.1322,1968.9
1299.8,4.1322,1969
1299.8,4.1322,1969
1299.8,4.1322,1969
1299.8,4.1322,1969.1
1299.8,4.1322,1969.1
1299.8,4.1322,1969.1
1299.8,4.1322,1969.2
1299.8,4.1322,1969.2
1299.8,4.1325,1969.2
1299.8,4.1325,1969.3
1299.8,4.1325,1969.3
1299.8,4.1325,1969.4
1299.8,4.1325,1969.4
1299.8,4.1325,1969.4
1299.8,4.1325,1969.5
1299.8,4.1325,1969.5
1299.8,4.1325,1969.5
1299.8,4.1325,1969.6
1299.8,4.1325,1969.6
1299.8,4.1325,1969.6
1299.8,4.1325,1969.7
1299.8,4.1325,1969.7
1299.8,4.1325,1969.8
1299.8,4.1325,1969.8
